ID,Text,Class
1137,Don't ask me. I'm still stuck on how saying Go back and come back is racist. Or Omar committing Immigration fraud and people chanting send her back as the immigration law dictates for removal is racist. Beats the hell out of me with this stuff. The US has gone nuts.,0
1138,Also tip - pay your ticket and then send in a letter fighting your ticket. If the officer who issued it doesnt respond within 30 days via letter you get your money back. **officers dont get paid to write back and lets be honest most of them are lazy,1
1139,What % of the people at Trump's Klan Rally last night you think have a clue as to where they want to send her back to even? I mean at least half of them think Congresswoman Omar married her brother to get into the country! #TrumpSupporters,1
1140,Your silence over the president's racist tweets enables hate and incites division. Please s,0
1141,The #SendHerBack chant that Trump is claiming to disavow was planned at the rally and rehearsed with the crowd by warm-up act,0
1142,"Hi Liz, I have often protested against racism and bigotry in the US; I am white. No one ever said Go back to me. I wonder why?",0
1143,"Send them back as Tweeted out by Trump for all to see! Send US citizens back to where exactly? If you dont find that unacceptable in this country of immigrants and diversity, then please stop pretending to be Christian!",1
1144,"ICE Detention Center Attacked Following Anti-Trump, Pro-Criminal-Alien Rally",1
1145,What is so interesting to me is the fact that people continue to say that Donald Trump keeps yelling send them back but the people he is saying that about are from here and his genius followers do what. Lmfao,1
1146,"Alrighty lets start with the most recent. The send her back chant that he so lovingly started and enjoyed, rather than stopped. This is him purposefully hating on WOC. Theres two groups for you women and people of color.",0
1147,the majority of these illegal alien invaders cannot prove legal grounds for seeking asylum and that makes them ineligible to be in our country!!!!,1
1148,Coming up joins us to talk about the fuel added to Trump's fire after a crowd chanted send her back at his r,0
1149,"SMH Youll love to blame President Obama for everything..... Immigration detention got worse after the Illegal Immigration Reform &amp; Immigrant Responsibility Act of 1996 (IIRIRA), and the use of detention to penalize immigrants...",1
1150,I want the same thing too. A safe country and great economy. But at what cost will we get there? If every illegal immigrant in our country disappeared right now our country would be in trouble. Who would do the backbreaking work they do?,1
1151,I'm glad...Trump disavowed the send her back chant that broke out at his NC rally...I am sure he'll get a chance to put,0
1152,"but hey, we don't need to help them, right senator? You suck. I hope Kentucky figures you and and sends you both home send them back!",1
1153,The F word... Oh no! Now you definitely need to lock them up or send them back or check their birth cetificate or whatever racist trend you're pushing.,1
1154,What happens when an illegal alien misgender a person?,1
1155,Citizenship is the foundation of the American identity....The idea that Ilhan Omar could...be treated as a non-citizen be,0
1156,"Yup, he was not happy with the Send her back chant.",0
1157,has no concept of the Constitution - he endangered Omars life - Laura Trump prepped the crowd by getting them to practice send her back - he created a Clear and Present danger to her safety -,0
1158,"Pres Trump asking not to tweet Send them/her back at any more rallies, are you a true Patroit and team player. IF NOT, you are USLESS TO Q/Qanon and the President of the United States! WWG1WGA!!! Don't be sucked in by bots or IMPOSTERS!",1
1159,Youre not patriotic if youre chanting send her back to an American!,0
1160,Surely you mean the indigenous Americans but even they can't claim justification for send them back as the Americas were orginally uninhabited until the last ice age.,1
1161,When you have 4 women of color and you say send them back to their own country when 3of 4 were born here and the 4th is a citizen(4 years longer then melania) . This is their country so by telling them to go Back you are saying this is a white country,1
1162,"unfortunately you opened the door with your tweet, so if you don't like the send her back chants... Then you know where the door is as well. If you can't see or feel the love for this country then hit the road Jack! We're not surrendering to your millennial War!",0
1163,"What if, in a sanctuary city, an illegal alien misgenders someone?",1
1164,". so can we expect a full page spread on AFL fan violence ? how unaustralian it is , we should send them back home , bloody soccer ethnics ? or is it just a few larrikin aussie rules fans ? If this was hindmarsh, one could expect a different headline hey ?",1
1165,AOC demands a 9/11-style commission into Trump's border policy and claims the president 'relished' the anti-Omar 'send her back' rally chant - but GOP leaders slam her 'divisive rhetoric' via Imagine being married to her....OYE,0
1166,"Some folks offered for shows later in the year, but I figured if someone was up for it sooner rather than later that would be best, so yeah I'd love it if you could get them for me! Please send me a DM if you're pretty confident it's doable, I'll get back to you asap! Thank you!!",1
1167,"Dear, President Trump, don't bow to political correctness. If people like Omar and Tliab are going to bash our great country after all the opportunity they've been given here, then it's time to send them packing. I won't back down from or bow to the runaway media.",1
1168,"Trump defends response to rally chant I did not 'lead people on' | TheHill - The Hill Trump defends response to rally chant I did not 'lead people on' | TheHillThe Hill AOC rails at Trump immig policy, racist go back tweets, vows were gonna sta",0
1169,I don't give FUCK! But why should President / few days ago given the right to degrade our Congregation women...with his racist gestures against them ...is so unfairly! And your audience 'send her back' was so out out of line.... because she is a US citizen...,0
1170,The next time I hear a Democrat praise the arrest and deportation of any MS-13 illegal alien criminal........ Will be the first time.....,1
1171,Send her back #Trump #SendHerBack #SendHimBack #PresidentTrump #IStandWithIlhan #AOC #Squad #Bloggers #BLOG #Writers #Americans #citizenship #Immigrants #SundayThoughts #SundayMotivation #mondaythoughts #MondayMotivation #thoughts #Idiocracy,1
1172,"Hmmm, I dont see much struggling. Send her back ring a bell? Indefensible.",1
1173,"President Trump's supporters launched into a chant of send her back during Wednesday's campaign rally in Greenville, N.C. The",0
1174,"You're in a thread about them chanting send her back, that's who they were talking about. Do you even know what planet we live on?",0
1175,"The space shuttle must of been such a gnarly project to pitch. Yeah bro so were gonna strap a rocket to them, send them into orbit, ditch the engines and when they need to come back theyre just gonna you know, glide that bitch.",1
1176,Fox News' Chris Wallace questions Stephen Miller on Trump and 'send her back' rally chants,0
1177,Even Trump has recognized the send her back chants were wrong and has disavowed them.,0
1178,What would you have ya do??? Send them back maybe? They are in those detention centers by choice.,1
1179,White House flack Trump made it clear he disagrees with and stands with people who chanted send her back |,0
1180,"I believe in due process, but IMO He shouldnt receive due process. Hes not a citizen. Send him back with the Varys treatment and let them try him. Although hed probably only get a slap on the wrist. This is normal behavior where hes from if u see the stats on child rape.",0
1181,"Even Trump supporters (the ones NPR depicted as living in trailers) knew the Tweet was about Omar... (note send her, not them back). Hell, even CNN reported it as such.",0
1182,"I don't find the MAGA slogan to be racist, but send her back certainly is very disturbing and possibly racist.",0
1183,#IllegalAlien are to be called undocumented foreign national &amp; #Alien are to be called foreign national. If they're here #illegally they are #IllegalAliens Another useless bill from Dems. to eliminate use of 'illegal Alien' in US Laws via,1
1184,"Trumps is mad, his office leaked again. He planned the Send them back rant, Laura Trump came out and taught the crowd what to say before Trump came out",1
1185,Send Melania Knauss back to her Abwehr-Mob! - Google Search,1
1186,If you are an illegal alien that broke another law they may be coming for you.,1
1187,Lara Trump cyberlashes out after CNN cyberhost accuses her of 'lying' about cyberrally crowd's Send her back! cyberchant,0
1188,Lol. I like how Republicans are acting like these folks arent gonna chant Send Her Back again....,0
1189,"Mr. explain why shouldn't say #FakeNews is #EnemyOfThePeople? You character assassinate. When called out, you hide under #Journalist #FreedomOfThePress &amp; do more smearing. #MAGA",0
1190,"Thursday PDS is up! Today we talk about the Kyoto Animation Arson, Send Her Back, &amp; more",1
1191,"Trump is allowed to criticize this country as much as he likes. That is his right as a white man. People of color, he suggests, do not have any such rights. Because they are present at the sufferance of the white majority, they can love it or...",0
1192,"Your false assertions aside, if you remove an illegal alien criminal they can no longer commit additional crimes period.",1
1193,"they potentially faced death to get into! They WANT to be in that cage getting three meals a day, for free...Why don't you talk to some of the victims of illegal alien violence before you feel too bad for them",1
1194,Send her back! Send her back! Send her back! Her illegality matches Trump's illegitimacy. Birds of a feather!,1
1195,"reacts to sad lie about the racist send her back chant at his rally If youre gonna be a demagogue, at least grow a pair and take responsibility for what you inspire them to chant, Wuss-olini! You created that crowd.",0
1196,Send her back. Lock her up. Nasty woman. Horse face. That dog. Face of a pig. Not my type. Fat. Disgusting. Low IQ. Slob. Pocahontas. Blood coming out of her wherever. Look at that face. Grab them by the pussy. But nobody has more respect for women?,1
1197,Send her back will live in infamy alongside Lock her up. As important and more raw and truthful than #MAGA. Hideous jingoism and rancid racism in three simple words. And guess what? It might well work. We deserve the government we elect.,0
1198,CNN along with other outlets have laughable viewerships. That's why they want to take over Youtube and kill the alternative media. Only a tiny minority (less than 5% last poll I saw) trust them. She craps on America and praises Somalia. She's a fraud. I'm cool w/ 'send her back.',1
1199,What about the 20 million that were here when Trump wasn't president let me guess Trump's fault to. Every time you use immigrant you forget to use the word illegal,1
1200,"Dont miss this! Dan le Batard, ESPN host, responds to send her back You've had every privilege...and now what you do wit",1
1201,Americans see Omar as someone who is hard-wired to blame the United States for jihadist terrorism. They see someone who is steeped in anti-Semitism &amp; indistinguishable from her Muslim Brotherhood friends in hostility to Israels existence. #SendHerBack,1
1202,Trump is a racist- makes hateful racit attack against the congresswomen- then tries to say the congresswomen arent patriotic... TRUMP MADE HATEFUL RACIST ATTACK dont let him change the narrative that he didnt say send them back to their countries !,1
1203,"Chucky, why dont you care about Americans? You have done nothing to protect Americans who were assaulte",1
1204,Dems can't do immigration reform it is against their values! They value the illegal immigrant to further their power agenda via voter fraud! Dems slogan should be To hell with American citizens we are for open borders and our new voters!,1
1205,"Look @ liberal reps in Congress, look at the platform and how wackos, morally bankrupt, How can anyone vote for these people who advocate illegal DLs, open borders, massive voter fraud, antisemitism , do not enforce the laws, or/and hate our great President ! Send them back!",1
1206,. said it's unfair that the media went into his office concerned about the Send Her Back chants after th,0
1207,They work with Ortega's repressive corps (Army and police). They send back and give them to Ortega's police the people that gets to the US running away from repression. They keep diplomatic relationships with Ortega's regime. They order the NI capitalists to talk with ortega...,0
1208,So what should citizens do when it becomes clear (as it now is) that the government is unable/unwilling to take the step,0
1209,"Rep Phillips. What is not being discussed is the number of illegal alien unaccompanied minors from Central Am released everywhere &amp; then commit crimes. 2 different Guatemalan illegal males, 17 &amp; 20 y/o sexually assaulted 2 girls 7 &amp; 12 y/o in GA. Not good!",1
1210,And stop importing illegal immigrant Democratic voters (plus LOTS of Pine-Sol for the streets).,1
1211,Chris Wallace burns down Stephen Miller over Trumps racist lies The let send her back chant go for 13 seconds,0
1212,"What a hypocrite! He tweets racist comments about people, and when his people chant send her back, echoing his racism, he does nothing to stop them. Which is the same as endorsing that chant.",0
1213,Except that Trump actually said he wanted to see Hillary locked up. He never said to send her back. So not related at all.,1
1214,It's not so easy most wars seem neverending so you might as well accept they will be staying. Especially if they have children who grow up in the new country. Send them back to a country they've never known?,1
1215,Illegal immigrant gives rave review of detention center 'Everything is excellent',1
1216,"What a bunch of pathological liars! According to Republican strategist Stuart Stevens, the send her back chant was not s",0
1217,Trump Rehearsed and Planned Send Her Back Chant At Rally,0
1218,"the Trump cycle of racist invective, in which the president says something offensive, waits for political allies to either quietly condemn the comments or embrace them with explanations of how they arent offensive, and then says something else egregious",0
1219,I cant stop thinking about the little girl behind Trump and the hate shes being taught.,0
1220,"In 1994, California's Proposition 187 fore-shadowed the Trump era. It was about as send them back as you can get without the chant. The goal of 187 was to save money be denying services to undocumented immigrants. In the wake of 187, few Republicans get elected here now.",1
1221,Fox News host presses WH adviser Stephen Miller on 'Send her back!' chant at Trump rally People like Miller will go to any lengths to turn a policy they can't defend into the real issue being the opposition is smearing Jewish history or Israel itself.,0
1222,"I disagree with many things Congresswoman Omar says and does. But Id rather have her here and show her why shes wrong, n",0
1223,The four congresswomen have NEVER said the crap Trump and Pence keep crediting them with. And the MEDIA lets them get away with it. Pence says Trump might make an effort to stop send her back chants in the future,0
1224,"The day Trumps mob starts chanting Send them back! to all those white Evangelical Christians who hate America so much, will be the day I finally believe they truly want to Make America Great Again",1
1225,"Send them back home, try legal way. My Mother did it, took 7 years to become a citizen.",1
1226,"1/ on Send her back! chant GIDLEY At the time he heard it and then pushed right on through. You go back and look at the tape. He wasn't smiling, he wasn't NODDING, he wasn't pointing at people. That's a straight out LIE, which failed to call out.",0
1227,Trump drove that racist chant like a conductor leads an orchestra. We saw it with our own eyes. Don't buy republicans' sp,0
1228,Trump reads off a list of Omars statements and crowd chants Send her back,0
1229,"actually Trump called out all 4 of them forcing the MSM to air it. we have to see the big picture, and those chanting send her back, while fun, need to remember its not a tailgate party. Sometime the I need needs to be less, and the good of the country first be more important.",0
1230,Not to mention that they released them without incident to their illegal alien mother as soon as she arrived.,1
1231,Illegal Alien Raped 13-Year-Old Girl In North Carolina,1
1232,"BREAKING (probably) Trump so pumped with popularity of Send her back chant &amp; rise in polls, he moves from hugging flag to gr",0
1233,Exactly. But not the same as an illegal alien. Combining legal and illegal immigration makes YOU the racist here.,1
1234,1/2Twice-Deported Illegal Alien Charged With Three Murders Two Were Children This is what happens when you support i,1
1235,It's better then they had if not just send them back,1
1236,The idea that Ilhan Omar could ... be treated as a non-citizen because the president and his admirers do not like her politics ... is fundamentally and literally un-American.,0
1237,Why is it the POTUSs responsibility to fight for illegal immigrants? Shouldnt the presidents of,1
1238,Chris Wallace burns down Stephen Miller over Trumps racist lies He let send her back chant go for 13 seconds White House adviser Stephen Miller on Sunday defended President Donald Trumps racist tweets directed at four non-white congresswomen,0
1239,If Democrats where yelling send her back republicans would be made,1
1240,DT inspiring the new chant send her back was the last straw for me - it changed my mind to proceed with impeachment inquiry!!,0
1241,"Trump should, 1. Call a convention of Somali village elders. 2. Establish an alliance with them. 3. Send Ilhan Omar to be the Somali president. 4. Peace and stability established in the region 5. Trump wins the Nobel. Send her back for peace!",1
1242,There was the real reason behind the Trump Administration and the Republicans for this reform. Clear out the jails and send them back. Im of two minds to this.,1
1243,yawns....over this send her back bullcrap. send her back to minnesota.,1
1244,TRUMP didnt do the send her back tell them to go talk to the people and listen to them,1
1245,"For anyone seriously claiming that Send her back or any deviation of it isn't racist, that person is also racist. Thanks for exposing yourself Cheney.",0
1246,VIDEO #CNN guest floats theory that #Trump planned send her back chants,0
1247,"Soooooo lemmie get this straight Trump is telling people if they dont like their government to leave but when asylum seekers do just that, they wanna send them all back? Uh k.",1
1248,"your white nationalist boy isnt doing too good today, so sad... NOT. Chris Wallace Shuts Down Step",0
1249,SEND HER BACK (to the factory since shes obviously glitching and needs a hard reset),1
1250,"Liz Cheney 'Send her back' chant 'inappropriate' but not about race, gender #BS #TrumpLast",0
1251,"Theres something prevalent amongst many Nigerian guys. They meet a girl, they start to send her gifts and unsolicited f",1
1252,Send Her Back Chant Expresses Americas Resistance To DispossessionTrump Right To Back Away From Javanka President Trump can,0
1253,"Well, it's either lock them in Obama's detention centers, or send them back like he did. Which do you prefer?",1
1254,"Hell, yeah! Restaurant in Greenville, where Donald Trump's send her back rally was held, donates 100% of proceeds to he",1
1255,"Along with the rallying cry of Send Her Back aimed at another Congresswoman, this to is what the and has become. Hitler would be so proud of them.",1
1256,2/2 Fascinating conservative black guy says his former pro-Trump friends working now for Biden/Harris.The,0
1257,"I say get over it, she keeps with her hate for USA &amp; racist rhetoric we will continue to chant send her back! She is ungrateful when USA opened their arms for her to have freedom! We the people govern whether Dems or republicans like or not, remember we pay them their salaries!",0
1258,Obama brought them here illegally. Send him and them back.,0
1259,"Asylum Seekers crammed into unsanitary Camps like animals, babies ripped from their mother's arms, children sick &amp; dying",1
1260,"Seems you forgot that's their job. Oversight of a criminal with 10 obstruction charges a racist rapist who spreads hate. The blind hatred comes from Trump, we all saw him spread it last night while his rabid supporters yelled racists tropes send them back. YOU forgot your oath.",1
1261,Raising minimum wage shoved down their throats hurts businesses. We R not ag,0
1262,Not surprised has issues with immigrants. We all know Send Her Back - is really about his feelings,1
1263,"Tell them to get a job just like every illegal alien! Since you are getting what you want, deportation, lets see ho",1
1264,If you identify as a Christian and are chanting send her back or lock her up you most assuredly woul,0
1265,"Liz Cheney 'Send her back' chant 'inappropriate' but not about race, gender",0
1266,Unbelievably! What a blatant lie. Mitch McConnell always finds away to sink to a new low. Send his wife b,0
1267,They are chanting send her back. because you taught them to say that. Its called taking responsibility for your own ACTIONS.,0
1268,A 32 year old illegal alien was just charged in North Carolina for attempting to engage in a sexual act with a 6 year old,1
1269,Kind of like the right's Proud Boys or neo Nazis or the 'send them back' Trump/Republican supporters. One man's terrorist is another's freedom fighter.,1
1270,"Yeppers exactly right, its the squat squad that is shameful degrading and entire race of people jews and Israelis. ,it is them that are spreading racism, not the president,,send her back, get ride of the other 3.",0
1271,"Send them back!! they clearly arent Americans. They hate America, and have stupid ideas. Find another country to reside in. I feel that we are being invaded with, socialist, and socialist ideas. Go home to your country of origin",1
1272,THIS IS ALL ON ON YOU AND THE SORRY DEMOCRATS WHO WILL NOT WORK WITH TRUMP TO CHANGE THE LAW,0
1273,Was it appropriate at Trump's rally in North Carolina when the crowd chanted about Ilhan Omar Send her back! Please .,0
1274,"In an interview with CBS, Vice President Mike Pence answered questions about the send her back chant at Trump's Greenville rally directed at Congresswoman Ilhan Omar, which has caused controversy and back and forth between her and the President.",0
1275,If a walked into these facilities and saw these children I would blame their stupid parents for where they are. It's unacceptable to house them. Just send them back to their country the way they came.,1
1276,Send her back to Minnesota. Nothing wrong with that.,1
1277,This is ridiculous. Either set them free or send them back. Note private companies are making money off of migrants being kept here.,1
1278,Democrats love dead illegal immigrant children on the border... only to help their political agendas. Sick,1
1279,"Hi Colleen! I'm not sure being racist is a very Christian response to people whose political beliefs you disagree with - no matter what they are. Would Jesus be shouting, 'Send her back'? Didn't think so. Cheers!",0
1280,"Trump brings out the worst. I dont hate them, Nancy, a retired IBM programmer, said of Muslims. I just think they should go back where they can be together and have their own country and their own religion. Bigoted, shameful ignorance!",0
1281,I like how flagged this as possibly offensive but let them chant send her back all day,0
1282,"Was the first lady cribbing about the United States or supporting the illegal immigrant rats ? If she did, then u",1
1283,I cant stop thinking about the little girl behind Trump and the hate shes being taught | Will Bunch - The Philadelphia Inquirer via,0
1284,White Privilege means you can chant disrespectful things at a presidential rally. You can separate illegal immigrant family in horrendous living conditions. It means you can build a telescope on sacred indigenous land. AND GET AWAY WITH IT. ITS SICKENING.,1
1285,I mean he cant tell Americans what to do we have freedom of speech. There is a lot more that went into the send her back chants leading up to it. And shes literally not from this country she was born elsewhere and has been talking shit about America for a long time.,0
1286,Degredation of the USA 'Today that Grand Old Party has devolved into a personality cult surrounding a racist demagogue who incites a mob to chant about a Somali-American member of Congress Send her back!' Nicholas Kristof NYT,0
1287,"or to represent it politically, Stray??? Where do you set the bar on this? Th",0
1288,"You called them weak and insecure yet you are the one feeling harassed You led a chant Send them back, yet you are the one feeling harassed. Tell us, who is weak and insecure?",1
1289,Last I checked.. ASAP Rocky isnt an illegal immigrant.. so theres that,1
1290,Send them all back.... ILLEGALS dont have rights in America...,1
1291,This is a pattern with you you seem to want to attack women and women of color if you want them to go back to their home countries why don't you send your wife back to her home country and you go back to yours which I believe is Germany,1
1292,I support this sister coz she will not accept saumya will send her back to harman,1
1293,"Watch, republicans will cuck and pass it. Then theyll stroke each others egos talking about how virtuous they are. Our founders chose those terms specifically. Democrats are trying to erase our countrys history and Americans.",1
1294,"You should maybe re-read that tweet, and this time not insert your biases while doing so. Further, the majority arent seeking help, and the term alien is defined by 8 U.S.C. 1101(a)(3) while illegal alien appears approximately four times, all of which are in 1365.",1
1295,Megan Rapinoe Slams Send Her Back Chants as Disgusting and Despicable - Mother Jones,0
1296,"Reveling in the chants of Send Her Back washing over you for 13 seconds, then denying it in spite of video evidence is all I need to know about your character and integrity...",0
1297,"To everyone who watches my stream. From the bottom of my heart I do apologise for being quiet and not streaming over this past week or two. Long story short, I lost my job and my processor bugged out on me so I had to send it back. Just one of them weeks.. Back on again tomorrow",0
1298,"Here is a test, Robin. It is an examination of your intellectual honesty, as well as your fundamental honesty. Which Chant represents Violence? 1. Send her back 2. Pigs in a blanket, fry them like bacon. Take all the time you need, Robin.",0
1299,"At a town hall in Greenville earlier today, started his remarks by responding to the presidents tweets c",0
1300,"Trump has chased opposition out of the gov, he has proposed changes in who can be a citizen and repealed freedom of speech with the chant send them back. If he starts showing up to rallies in a little black military uniform we should start to worry.",1
1301,"One of the Hitler Youth Speaks Lara Trump accuses critics of Send her back of pushing a biased, racially-charged narrative",1
1302,That last one really fries my testicles... hummus?? Really. Send her back!!!!,1
1303,"Yeah ok, Mrs. Schlapp. I cannot wait until his next rally when he continues to make it clear hes unhappy with the send her back! chants when they begin again .... and he does and says not a single damn thing to stop them.",0
1304,You know the Saying Send her back has been around and used many times in the past and NOTHING was made of it.......Trump says it and then follows with come back and he is getting Chris Wallace and all of you Demorats in an uproar! Ya'll ought to be ashamed of yourselves!,1
1305,CNN guest floats theory that Trump planned send her back chants | WashingtonExaminer,0
1306,DNA. Save those children. Send the rest back. Kids would be better off without parents like,0
1307,YAY #ChrisWallace . There's actually some humanity in that dark heart of Fox news. Chris Wallace presses Stephen Miller on 'send her back' chant at Trump rally,0
1308,Trumps chants reminded me of the days of 19671972. George Wallace rallies were like this. When I heard Se,0
1309,Why is it when #ColinKaepernick a public figure refers to cops as pigs and insults the anthem its called protest and he gets a Nike contract - but when non public figures shout send her back all of a sudden protest is not honored its vilified by same media? So confused,1
1310,When this kind of vile language emanates from the highest office in the land it gives license to people throughout the n,1
1311,"First, notice you never hear chants to send people back to Norway? Or Canada? Because its not an immigrant issue. Its a race issue. And remember, she was a spreader of birtherism. I remember watching her argue the issue with Joy Behar long before Trump was even running",0
1312,"perhaps reguarding the radical racist anti Jewish 4 who race bait, spread hate, and advance govt 0% instead of chanting send her back we should chant remove them from congress, remove them from congress,thats not racist just ejecting job lackeys!Using color!",0
1313,Mike Pence says Trump 'might make an effort to speak out' if 'Send her back' chant happens again. WOW expert level turd polishing there bro! | USA Today #cdnpoli,0
1314,Democrats chant #CloseTheCamps and trump's base chant #SENDTHEMBACK ....i will feed the folks who say close the camps (inclusion) over the peipke who say send them back (exclusion)..My mom always had an open door..She was good people.,1
1315,Another lying reporter. Trump never said send them back,1
1316,"Mr. Walker sir, There's no reason to struggle with that chant. For all my American people out there. There's no reaso",0
1317,i will personally send this to the editors and force them to bring him back to read this tweet,0
1318,"TRUMP-NAZI 'SEND HER BACK' CHANT DEPT Who knows how to find clips of those Nazi-like chants from the recent rally? I don't. I believe that the more and more that Americans hear that hatefilled chant, the fewer of them will vote come 2020. #ItsNotOK (($; -)}",0
1319,Mr Crenshaw isn't it fair to say send her back Racist? Isnt it fair to say Trump has attacked 4 members of Congress with racism? When you can HONESTLY tell me the answer I will answer yours!,0
1320,"As Trump is demonizing opponents of color &amp; want to send them back, we should expose, fight and defeat his Fascist tactics, since ignoring it or appeasing it will have disastrous consequences. We should heed the advice of the Holocaust survivor",1
1321,"BS, those MFs dont mean send her back to Minnesota, and you know it, your disingenuous tweet shows your stance, and it aint Pro USA. If youre for Trump your racist too, so theres that.",0
1322,Send them back? YEAH SEND THEM BACK TO CONGRESS!! SEND THEM BACK TO CONGRESS !SEND THEM BACK TO CONGRESS!! #WithThem #ThisIsWhatDemocracyLooksLike #IStandWithIlhan #SquadGoals,1
1323,What 44 said was worse. He was going to send unaccompanied minors back... how put them off on foot? Worse. I suspect much worse!,0
1324,Trump said he disagreed with supporters' racist Send her back chant at last night's North Carolina rally and said I,0
1325,"legally--THERE IS A PLACE FOR THEM LEGALLY. This is American's America, not illegal immigrant America. Get it right.",1
1326,I loved when they chanted send her back..... all four of them need to be put out of office..... there agenda is to destroy this nation from the inside by starting a civil war between all of us..... there trash....,0
1327,"We watched u lie n fire up your base at the NC Rally,against 4 elected officials of color,with great emphasis lying against Llhan Omar causing your cronies chant SEND HER BACK. while u stood13sec. with enjoyment without telling them stop.u tried2 lie out off it!",1
1328,"Dems are all about illegal immigrant rights over rights of our own citizens so until u flip flop that,you will keep hearing that and keep losing elections.. this isnt rocket science and people arent as dumb as u think they are.. the level of ingnorance of the Dems is incredible",1
1329,"Det finns inte lngre ngra sprrar, vi har nu passerat alla grnser. Presidenten i vrldens mktigaste nation str oc",0
1330,"All citizens are allowed to stay. Chants of send her back and Trump saying go back are borderline hate crimes. You cannot tell a citizen to get out, just because you don't like them.",0
1331,"If you cross the border illegally, You are an illegal immigrant. This isnt a difficult concept,",1
1332,Imagine them on stage at the Republican National Convention chanting Send her back.,0
1333,Maya Wiley calls Trump disavowing 'Send her back' chants a 'flat out lie',0
1334,"She defending the garbage spewed by antisemites barking send her back when the idiot in chief mentions the congresswomen said antisemitic garbage is rich &amp; a load of bs. How many in the maga hat wearing crowd are not jew haters? Having lived with it my whole life, not many.",0
1335,Very interesting answer #IStandWithPresTrump - Send her back - Go back - Go,1
1336,"They're a bunch of fraidy cats inside the White House. There's a lot of people inside... that think that it was wrong,",0
1337,"Beyond laughable! What in the world are you all thinking? Fix your homeless, over taxation, drought , wildfires, illegal alien crime, poverty, immoral behavior before you start worrying about names of inanimate objects!!! Sheesh you all crazy.",1
1338,"President Trump DID NOT! say Send Her Back!!! He invited the 4 Squatters, ie SQUATS to leave if the hate being here!!! I went to a Restaurant and saw a menu, it suit my pallet. I left!! And other examples can be used!!! NOT RACISM, NOT EVEN HATRED!! Just optional!!",0
1339,"Sounds like 'Send her back' to me. Hey Comey, didn't you know that's racist?",0
1340,Why can't we just have the news without the manipulation? The image in your story along with the text under it is intended to make people think was pumping his fist while some of the crowd was chanting send her back. This image isn't from that moment,0
1341,"You may shoot me with your words, You may cut me with your eyes, You may kill me with your hatefulness, But still, lik",0
1342,"I'm not asking you to accept it for any other candidate. I am saying - explicitly and clearly, that if a teacher endorses the man who supports a send her back message, they have violated the ethics of our profession.",1
1343,I stand with #Trump do not let them divide us. That is exactly what they want and why they went after #POTUS. The left can say the most vile things and are never questioned. People chanted send her back and boom it is an issue. #Trump2020,0
1344,"We should talk about how you Dems can't Win An Election Without Cheating!Google,Illegal Alien Invaders Voting",1
1345,All you have to do is contrast Trump's reaction with the Send-her-back chants to his incitement of violence against protesters at his rallies in 2015/16 to see what behavior he REALLY disapproves of. #IStandWithIlhan,0
1346,Why is it only white people say send her back is not about race (zirconium &amp; polyester don't count)?,1
1347,Send Her Back!!! Well help her pack! And the other ugly three too... send them to Honduras,1
1348,The same guy that said an entire generation must go away is probably also up in arms about Some Trump supporters saying send them back. Hypocrite,1
1349,"I bet if the president of their country called and asked for them to be returned, would send them back.",1
1350,So he would clearly fall into the send them back category,1
1351,"So condems the 'send her back' chant at the rally, but has yet to condem his own tweet of ' send em back'? Crowd only yelled what you tweeted, like when you tweeted lock her up about , crowd yelled lock her up",0
1352,We need legislation to make life so uncomfortable for these visceral interlopers that we won't need to send them back! They'll leave in droves like lemmings over the white cliffs of Dover!,1
1353,With Johnson &amp; Trump both openly using racist language the time has come to send them back to the... via,1
1354,Send them back! Send them back! #BuildTheWall #trump2020landslide,1
1355,"On Sunday, the president tweeted about 4 congresswomen in messages denounced as racist. By Wednesday, a crowd of his supporter",0
1356,"If it supports Trump, remind it that it's an illegal alien.",1
1357,"Liz Cheney, in yet another instance of attempted gaslighting, claims that racist send her back chants were not about race. There. Fixed it.",0
1358,"Fake virtue. If so concerned, then repeal Obamas policies and send them immediately back home",1
1359,"This is not a love it or leave it chant. This is a send her back meaning deport, get rid of, push out forcefully. BIG difference.",0
1360,BBC News - Ilhan Omar 'Send her back' chants at Trump rally,0
1361,Trump wants to start a race war Ex-advisor alleges his campaign planned Send her Back chants | Raw Story,0
1362,"confess that I was pleased that Trump told the squad that if they think America is so bad, they can leave. I am not the only one. Trump's support among Republicans rose 5%. I also welcomed the chant, Send her back at the rally in North Carolina.",1
1363,Savvy pundits your time is here. Admit what you are saying. Own your takes. To defend the remarks as politically shrewd,0
1364,"In Good Samaritan parable, the Levite practiced his religion by passing by on the other side.Christ",0
1365,Barabbas moment. Is it possible Dems planted people to start the Send her back in the crowd at Trumps rally? Pretty easy to get an emotionally charged crowd to join in. That would set the stage for Dems favorite narrative.,0
1366,Those kids in cages should be immediately released to their OWN countries. We do not want them here. I know I dont. We shouldnt have to pay for their criminal parents. GET THEM OUT OF THE CAGES AND SEND THEM BACK TO THE COUNTRY THEY CAME FROM. Now!,1
1367,Really? Are you really that unaware of geography and culture? It doesn't get any more middle America than Minnesota! All this send them back business is just the last gasp cry of dinosaurs who are close to becoming extinct. Whiny dinosaurs.,1
